"","2000","3000","4000","5000","6000","7000","8000","9000","10000","11000","12000","13000","14000","15000","16000","17000","18000","19000","20000","21000","22000","23000","24000","25000","26000","27000","28000","29000","30000","31000","32000","33000","34000","35000","36000","37000","38000","39000","40000","41000","42000","43000","44000","45000","46000","47000","48000","49000","50000"
"261",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1,2,1,1,4,2,2,2,1,2,1,3,1,2,2,0,1,2,5
"262",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,1,2,0,0,0,4,0,3,0,0,1,0,0,0,0,1,2,4,4,3,0,1,1,1,2,6,0,1
"263",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,1,3,4,0,0,0,2,2,1,0,1,0,1,2,0,1,3,2,4
"264",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0,2,3,1,1,0,2,2,1,1,0,0,1,1,1,3,1,1,3
"265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,2,0,1,3,3,1,0,0,6,3,1,3,2,2,0,1
"266",0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,2,3,1,1,3,0,3,0,0,1,0,4,0,0,0,4,1,1,1
"267",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,1,2,0,0,0,3,1,3,0,0,1,0,0,0,0,1,2,4,4,3,0,1,1,1,2,6,0,1
"268",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0,2,1,1,0,2,3,0,2,0,3,1,1,0,0,1,2,1,2
"269",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,2,0,3,2,2,2,3,2,0,1,0,2,0,3,0,0,1,1,3
"270",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,1,1,0,1,0,2,0,1,1,3,1,4,0,0,3,4,0,2,6,2,7,1
"271",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,1,1,0,0,0,3,2,1,3,0,1,2,2,1,2,2,2,0,0,2,1,2,1,5
"272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,1,1,1,1,0,1,0,2,3,2,2,4,1,3,0,1,1,1,1,3,1
"273",0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,3,1,3,1,1,0,0,2,5,2,0,1,1,0,1,1,0,0,0,0
"274",0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,2,1,0,0,2,1,2,2,0,1,0,0,0,0,2,2,1,1,3,1,1,1,2,2,7,1,1,0,2,1
"275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,1,0,0,0,1,0,1,1,1,2,4,0,2,0,2,0,1,5,1,0,2,3,1,1
"276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,2,2,0,1,0,0,1,1,0,2,0,1,3,2,1,4,4,1,1,3,2,3,4
"277",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,1,1,0,0,1,1,1,2,3,1,2,6,0,1,1,3,1,0,5,4,0,1
"278",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,1,4,1,3,0,1,0,1,2,0,1,1,1,1,0,1,3,4,1,6,4
"279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,2,1,2,1,1,4,1,2,0,0,4,2,2,0,1,2,1,1,5,2
"280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,2,0,4,1,2,1,2,1,4,0,3,0,2,1,2,1,3,3
"281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,2,0,1,1,0,1,4,0,1,2,1,1,0,3,2,2,3,0,2,1,2
"282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,4,4,0,0,0,3,1,1,0,1,0,1,2,0,1,3,2,4
"283",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,1,1,0,1,1,1,0,0,0,2,0,0,1,1,0,1,1,1,0,1,0,1,2,1
"284",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,0,1,1,1,0,0,0,0,0,2,1,0,0,1,2,3,1,1,4,0,1,1,1,2,0
"285",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,3,0,0,0,0,0,2,1,1,0,3,5,2,1,2,3,6,2,0,5,2
"286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,2,0,1,1,0,1,4,0,1,2,1,1,0,3,2,2,3,0,2,1,2
"287",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,1,1,0,1,0,2,0,1,0,3,1,5,0,0,2,5,0,2,4,4,7,1
"288",0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,2,0,1,1,2,1,2,1,0,1,0,0,0,0,2,2,1,2,1,2,1,1,3,1,7,1,1,0,3,0
"289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,2,2,0,1,0,0,1,1,0,2,0,1,3,2,1,4,4,1,1,3,2,3,4
"290",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0,2,1,1,0,2,3,0,2,0,3,1,1,0,0,1,2,1,2
"291",0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,3,1,3,1,1,0,0,2,5,2,0,1,1,0,1,1,0,0,0,0
"292",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,3,0,0,0,0,0,2,1,1,0,3,5,2,1,2,3,6,2,0,5,2
"293",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,2,2,1,1,3,2,1,0,2,2,1,0,0,0,2,3,0,2,4,1
"294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,1,0,1,1,2,1,3,2,2,4,1,1,1,3,1,3,2,4,0,1
"295",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,2,0,3,2,2,2,3,2,0,1,0,2,0,3,0,0,1,1,3
"296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,2,1,1,0,1,2,1,4,1,0,1,3,6,0,1,2,3,2,0,3
"297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,2,2,0,1,1,1,3,2,1,1,0,3,0,2,2,3,2,2,1,2,1
"298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,1,0,0,0,1,0,1,1,1,2,4,0,2,0,2,0,1,5,1,0,2,3,1,1
"299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,3,1,1,0,1,4,0,1,3,1,1,3,4,0,0,2,2,2,1
"300",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,3,1,0,0,1,1,1,0,0,0,0,0,2,1,0,0,1,2,3,1,1,4,0,1,1,1,2,0
"301",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,1,1,2,4,2,0,0,1,0,2,2,0,1,0,0,2,1,0,5,1,0
"302",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,1,1,0,0,0,3,2,1,3,0,1,2,2,1,2,2,2,0,0,2,1,2,1,5
"303",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,1,4,0,4,0,1,0,1,2,0,1,1,1,1,0,1,2,4,4,4,5
"304",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,1,1,0,1,1,1,0,0,0,2,0,0,1,1,0,1,1,1,0,1,0,1,2,1
"305",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,2,0,4,1,2,1,2,1,4,0,3,0,2,1,2,1,3,3
"306",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,3,1,1,0,1,4,0,2,2,1,1,3,4,0,0,2,2,2,1
"307",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,2,0,1,1,0,1,4,0,1,2,1,1,0,3,2,2,3,0,2,1,2
"308",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,2,0,3,2,2,2,3,2,0,1,0,2,0,3,0,0,1,1,3
"309",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,2,1,1,0,1,2,1,4,1,0,1,3,6,0,1,2,3,2,0,3
"310",0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,3,1,3,1,1,0,0,2,5,2,0,1,1,0,1,1,0,0,0,0
"311",0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,2,0,1,1,2,1,2,1,0,1,0,0,0,0,2,2,1,2,1,2,1,1,3,1,7,1,1,0,3,0
"312",0,0,0,1,0,0,0,0,1,1,0,0,1,3,3,0,0,0,0,0,0,0,0,2,0,1,0,1,0,2,1,1,0,0,1,0,1,3,0,0,0,0,1,0,2,7,13,0,0
"313",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,2,2,0,1,0,0,1,1,0,2,0,1,3,2,1,4,4,1,1,3,2,3,4
"314",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,3,0,0,0,0,0,2,1,1,0,3,5,2,1,2,3,6,2,0,5,2
"315",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,2,0,4,1,2,1,2,1,4,0,3,0,2,1,2,1,3,3
"316",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,1,1,0,1,0,2,0,1,0,3,1,5,0,0,2,5,0,2,4,4,7,1
"317",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,2,0,0,0,2,3,1,2,1,0,2,0,3,1,3,0,3,0,2,0,0,4,2,0
"318",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,1,0,1,1,2,1,3,2,2,4,1,1,1,3,1,3,2,4,0,1
"319",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2,1,1,1,1,0,1,1,1,0,0,0,2,0,0,0,2,1,0,1,1,0,1,0,0,3,1
"320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,2,1,2,1,1,4,1,2,0,0,4,2,2,0,1,2,1,1,5,2
"321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,1,1,2,4,2,0,0,1,0,2,2,0,1,0,0,2,1,0,5,1,0
"322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,1,0,0,0,1,0,1,1,1,2,4,0,2,0,2,0,1,5,1,0,2,3,1,1
"323",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,1,4,0,4,0,1,0,1,2,0,1,1,1,1,0,1,2,4,4,4,5
"324",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,3,1,0,0,1,1,1,0,0,0,0,0,2,1,0,0,1,2,3,1,1,4,0,1,1,1,2,0
"325",0,0,0,1,0,0,0,0,1,1,0,0,1,3,3,0,0,0,0,0,0,0,0,2,0,1,0,1,0,2,1,1,0,0,1,0,1,3,0,0,0,0,1,0,2,7,13,0,0
"326",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,1,1,3,2,1,0,4,0,0,1,1,1,1,2,2,2,0,2
"327",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,1,1,1,1,0,1,1,1,0,0,0,2,0,0,0,2,1,0,1,1,0,1,0,0,3,1
"328",0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,2,0,1,1,2,1,2,1,0,1,0,0,0,0,2,2,1,2,1,2,1,1,3,1,7,1,1,0,3,0
"329",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,2,1,0,0,0,0,1,2,1,0,1,3,6,1,4,4,1,1,2,4,3
"330",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,1,1,0,3,1,0,0,3,4,0,1,0,1,0,3,3,1,3,8,3,2
"331",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,2,0,1,3,3,1,0,0,6,3,1,3,2,2,0,4
"332",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,2,1,1,0,1,4,0,1,3,1,1,3,4,0,0,3,1,2,1
"333",0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,2,3,1,1,1,1,2,1,3,3,1,1,0,0,1,1,0,0,0,0
"334",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,1,0,0,0,2,4,1,3,0,0,1,1,2,0,0,2,0,1,0,2,3,6,4,4
"335",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,1,0,0,0,0,1,1,1,1,3,2,2,0,1,2,0,1,5,1,1,2,3,0,1
"336",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,0,0,1,3,1,2,1,0,0,0,2,0,2,5,1,1,3,0,1,1,1,1,1,9
"337",0,0,0,1,0,0,0,0,1,1,0,0,1,3,3,0,0,0,0,0,0,0,0,2,0,1,0,1,0,2,1,1,0,0,1,0,1,3,0,0,0,0,1,0,2,7,13,0,0
"338",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0,2,0,0,0,1,3,1,0,3,0,0,0,1,0,1,5,1,1,2,1,1,1,1,3,0,7,0,1
"339",0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,2,2,0,1,4,1,0,0,0,0,5,2,0,0,2,1,1,0,0,0,2,0,3
"340",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,1,1,2,4,2,0,0,0,1,2,2,0,1,0,0,2,1,0,5,1,0
"341",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,0,2,1,1,0,2,2,2,1,0,3,1,1,0,0,1,2,1,2
"342",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,3,1,0,0,1,1,1,0,0,0,0,0,2,1,0,0,1,2,3,1,1,4,0,1,1,1,2,0
"343",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,2,3,1,1,2,3,0,1,0,1,0,4,0,0,0,4,1,0,1
"344",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,1,1,0,3,1,0,0,3,4,0,1,0,1,0,3,3,1,3,8,3,2
"345",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,3,1,1,1,4,1,2,0,1,4,2,1,1,0,2,1,1,5,2
"346",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,1,1,2,4,2,0,0,0,1,2,2,0,1,0,0,2,1,0,5,1,0
"347",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,1,0,0,0,0,1,1,1,1,3,2,2,0,1,2,0,1,5,1,1,2,3,0,1
"348",0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,2,3,1,1,1,1,2,1,3,3,1,1,0,0,1,1,0,0,0,0
"349",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,1,1,3,2,1,0,4,0,0,1,1,1,1,2,2,2,0,2
"350",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0,2,0,0,0,1,3,1,0,3,0,0,0,1,0,1,5,1,1,2,1,1,1,1,3,0,7,0,1
"351",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,2,4,1,1,0,3,6,0,1,2,3,2,0,3
"352",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,0,0,1,3,1,2,1,0,0,0,2,0,2,5,1,1,3,0,1,1,1,1,1,9
"353",0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,2,2,0,1,4,1,0,0,0,0,5,2,0,0,2,1,1,0,0,0,2,0,3
"354",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,2,0,0,0,1,2,2,1,2,0,1,1,1,4,2,1,1,1,1,2,0,0,2,4,0
"355",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1,3,0,0,1,1,1,0,0,0,0,0,3,0,0,0,1,3,1,2,1,4,1,0,1,1,2,0
"356",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,2,0,1,2,0,0,0,2,1,2,3,0,1,4,2,1,2,1,3,3,4
"357",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,2,1,4,0,2,1,1,2,4,0,3,0,2,1,2,1,3,3
"358",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,1,1,1,1,0,1,1,1,0,0,0,2,0,0,0,2,1,0,1,1,0,1,0,0,3,1
"359",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,1,4,1,3,0,1,0,1,2,0,1,1,1,1,0,1,2,5,1,6,4
"360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,2,1,1,0,1,4,0,1,3,1,1,3,4,0,0,3,1,2,1
"361",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,2,1,0,0,0,0,1,2,1,0,1,3,6,1,4,4,1,1,2,4,3
"362",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,0,0,4,4,0,2,1,2,2,0,0,0,4,1,0,0,0,2,4
"363",0,0,0,1,0,0,0,0,1,1,0,0,1,3,3,0,0,0,0,0,0,0,0,2,0,1,0,1,0,2,1,1,0,0,1,0,1,3,0,0,0,0,1,0,2,7,13,0,0
"364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,2,2,1,2,4,3,2,1,1,0,4,1,3,1,5,0,1
"365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,2,1,4,0,2,1,1,2,4,0,3,0,2,1,2,1,3,3
"366",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,1,0,0,0,1,0,1,1,1,2,4,0,2,0,2,0,1,5,1,0,2,3,1,1
"367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,2,1,1,0,1,2,1,4,1,1,0,2,7,0,1,2,3,1,1,3
"368",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,2,2,1,1,0,3,2,1,2,2,0,3,2,2,0,2,2,1,2
"369",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,2,0,1,3,1,3,0,0,1,5,0,1,2,2,1,1,2,0,1,3,2
"370",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0,2,0,0,0,1,3,1,0,3,0,0,0,1,0,1,5,1,1,2,1,1,1,1,3,1,6,0,1
"371",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,0,0,1,3,1,2,1,0,0,0,2,0,2,5,1,1,3,0,1,1,1,1,1,9
"372",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,1,1,2,4,2,0,0,1,0,2,2,0,1,0,0,2,1,0,5,1,0
"373",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1,3,0,0,1,1,1,0,0,0,0,0,3,0,0,0,1,3,1,2,1,4,1,0,1,1,2,0
"374",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,2,0,1,1,2,3,1,2,0,1,1,1,2,0,1,0,3,1,1
"375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,3,1,1,1,4,1,2,0,1,4,2,1,1,0,2,1,1,5,2
"376",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,1,1,3,2,1,0,4,0,0,1,1,1,1,2,2,2,0,2
"377",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,1,1,0,1,0,2,0,1,0,4,0,5,0,0,3,4,0,2,4,4,6,2
"378",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,1,1,0,3,1,0,0,3,4,0,1,0,1,0,3,3,1,3,8,3,2
"379",0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,2,3,1,1,1,1,2,1,3,3,1,1,0,0,1,1,0,0,0,0
"380",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0,5,3,0,2,1,2,2,0,0,0,4,1,0,0,0,2,4
"381",0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,2,2,0,1,4,1,0,0,0,0,5,2,0,0,2,1,1,0,0,0,2,0,3
"382",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,1,1,1,1,0,1,1,1,0,0,0,2,0,0,0,2,1,0,1,1,0,1,0,0,3,1
"383",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,2,3,1,3,0,1,0,1,2,0,1,2,0,1,0,1,2,5,1,6,4
"384",0,0,0,1,0,0,0,0,1,1,0,0,1,3,3,0,0,0,0,0,0,0,0,2,0,1,0,1,0,2,1,1,0,0,1,0,1,3,0,0,0,0,1,0,2,7,13,0,0
"385",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,3,1,0,5,4,1,3,1,0,1,3,4,0,0,2,3,1
"386",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,2,2,0,1,0,0,1,1,2,0,0,1,3,2,1,2,7,0,1,3,1,4,4
"387",0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,2,2,0,1,4,1,0,0,0,0,5,2,0,0,2,1,1,0,0,0,2,0,3
"388",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1,3,0,0,1,1,1,0,0,0,0,0,3,0,0,0,1,3,1,2,1,4,1,0,1,1,2,0
"389",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,1,0,0,0,1,0,1,1,1,2,4,0,2,0,2,0,1,5,1,0,2,3,1,1
"390",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,3,1,1,1,4,1,2,0,1,4,2,1,1,0,2,1,1,5,2
"391",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,0,2,1,1,0,2,2,1,2,0,3,1,1,0,0,1,2,1,2
"392",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,2,1,4,0,2,1,1,2,4,0,3,0,2,1,2,1,3,3
"393",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,2,0,1,0,2,3,3,0,2,0,3,1,0,2,3,3,1,1,5,4,0
"394",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,1,1,1,0,0,0,1,1,2,0,0,4,2,1,4,4,1,3,2,2,3,1
"395",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,1,1,0,1,0,2,0,1,0,4,0,5,0,0,3,4,0,2,4,4,6,2
"396",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,2,1,1,0,1,2,1,4,1,1,0,2,7,0,1,2,3,1,1,3
"397",0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,2,3,1,1,1,1,2,1,3,3,1,1,0,0,1,1,0,0,0,0
