"","05-15","05-16","05-17","05-18","05-19","05-20","05-21","05-22","05-23","05-24","05-25","05-26","05-27","05-28","05-29","05-30","05-31","06-01","06-02","06-03","06-04","06-05","06-06","06-07","06-08","06-09","06-10","06-11","06-12","06-13","06-14","06-15","06-16","06-17","06-18","06-19","06-20","06-21","06-22","06-23","06-24","06-25","06-26","06-27","06-28","06-29"
"792",0.6,0.9,3.1,2.5,2.2,0.6,2.9,27.9,23.1,21.6,1.2,4.8,1.1,5.6,7.3,2.9,0.4,0.3,0,0,0,0,0.5,0,0.9,1.2,0.7,1.2,39,8.8,0,0,5.2,0.2,2.6,9.8,4.9,4.6,9.5,18.6,2.2,3.8,0.3,1,0.9,0.1
"793",0.6,0.9,3.1,2.5,2.2,0.6,2.9,27.9,23.1,21.6,1.2,4.8,1.1,5.6,7.3,2.9,0.4,0.3,0,0,0,0,0.5,0,0.9,1.2,0.7,1.2,39,8.8,0,0,5.2,0.2,2.6,9.8,4.9,4.6,9.5,18.6,2.2,3.8,0.3,1,0.9,0.1
"794",0.6,0.9,3.1,2.5,2.2,0.6,2.9,27.9,23.1,21.6,1.2,4.8,1.1,5.6,7.3,2.9,0.4,0.3,0,0,0,0,0.5,0,0.9,1.2,0.7,1.2,39,8.8,0,0,5.2,0.2,2.6,9.8,4.9,4.6,9.5,18.6,2.2,3.8,0.3,1,0.9,0.1
"795",0.6,0.9,3.1,2.5,2.2,0.6,2.9,27.9,23.1,21.6,1.2,4.8,1.1,5.6,7.3,2.9,0.4,0.3,0,0,0,0,0.5,0,0.9,1.2,0.7,1.2,39,8.8,0,0,5.2,0.2,2.6,9.8,4.9,4.6,9.5,18.6,2.2,3.8,0.3,1,0.9,0.1
"796",0.6,0.9,3.1,2.5,2.2,0.6,2.9,27.9,23.1,21.6,1.2,4.8,1.1,5.6,7.3,2.9,0.4,0.3,0,0,0,0,0.5,0,0.9,1.2,0.7,1.2,39,8.8,0,0,5.2,0.2,2.6,9.8,4.9,4.6,9.5,18.6,2.2,3.8,0.3,1,0.9,0.1
"797",0.6,0.9,3.1,2.5,2.2,0.6,2.9,27.9,23.1,21.6,1.2,4.8,1.1,5.6,7.3,2.9,0.4,0.3,0,0,0,0,0.5,0,0.9,1.2,0.7,1.2,39,8.8,0,0,5.2,0.2,2.6,9.8,4.9,4.6,9.5,18.6,2.2,3.8,0.3,1,0.9,0.1
"798",0.6,0.9,3.1,2.5,2.2,0.6,2.9,27.9,23.1,21.6,1.2,4.8,1.1,5.6,7.3,2.9,0.4,0.3,0,0,0,0,0.5,0,0.9,1.2,0.7,1.2,39,8.8,0,0,5.2,0.2,2.6,9.8,4.9,4.6,9.5,18.6,2.2,3.8,0.3,1,0.9,0.1
"799",0.6,0.9,3.1,2.5,2.2,0.6,2.9,27.9,23.1,21.6,1.2,4.8,1.1,5.6,7.3,2.9,0.4,0.3,0,0,0,0,0.5,0,0.9,1.2,0.7,1.2,39,8.8,0,0,5.2,0.2,2.6,9.8,4.9,4.6,9.5,18.6,2.2,3.8,0.3,1,0.9,0.1
"800",0.6,0.9,3.1,2.5,2.2,0.6,2.9,27.9,23.1,21.6,1.2,4.8,1.1,5.6,7.3,2.9,0.4,0.3,0,0,0,0,0.5,0,0.9,1.2,0.7,1.2,39,8.8,0,0,5.2,0.2,2.6,9.8,4.9,4.6,9.5,18.6,2.2,3.8,0.3,1,0.9,0.1
"801",0.6,0.9,3.1,2.5,2.2,0.6,2.9,27.9,23.1,21.6,1.2,4.8,1.1,5.6,7.3,2.9,0.4,0.3,0,0,0,0,0.5,0,0.9,1.2,0.7,1.2,39,8.8,0,0,5.2,0.2,2.6,9.8,4.9,4.6,9.5,18.6,2.2,3.8,0.3,1,0.9,0.1
"802",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"803",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"804",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"805",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"806",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"807",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"808",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"809",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"810",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"811",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"812",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"813",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"814",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"815",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"816",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"817",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"818",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"819",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"820",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"821",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"822",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"823",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"824",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"825",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"826",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"827",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"828",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"829",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"830",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"831",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"832",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"833",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"834",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"835",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"836",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"837",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"838",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"839",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"840",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"841",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"842",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"843",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"844",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"845",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"846",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"847",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"848",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"849",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"850",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"851",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"852",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"853",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"854",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"855",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"856",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"857",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"858",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"859",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"860",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"861",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"862",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"863",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"864",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"865",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"866",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"867",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"868",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"869",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"870",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"871",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"872",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"873",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"874",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"875",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"876",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"877",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"878",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"879",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"880",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"881",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"882",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
"883",1.6,0.7,2.1,3.5,2.9,0,0.2,0.1,0,0,2,0,0,0,0,0,0.8,10.6,0,0,0,10,19.7,3.8,8.5,13.8,5.2,37.4,10,0,0,4.5,12.3,28.3,0.9,1.1,1.1,0.7,29,14.8,18.4,4.6,0,7.1,4,29
